Person ID,Food,Category,Energy_kcal,Quantity_g,Energy_Intake
218,"Carambola, crua",Número do,45.74088879342872,27.4,12.5
218,"Morango, cru",Número do,30.147917391304357,1102.5,332.4
218,"Jamelão, cru",Número do,41.00970891670385,745.9,305.9
219,"Biscoito, doce, recheado com morango",Cereais e derivados,471.1747362318841,176.2,830.2
219,"Carne, bovina, maminha, grelhada",Número do,153.0896758333333,88.0,134.7
219,"Umbu, cru",Número do,37.016689999999976,683.3,252.9
219,"Paçoca, amendoim",Número do,486.9270864645243,34.5,168.1
219,"Carne, bovina, almôndegas, fritas",Carnes e derivados,271.813,171.8,467.1
220,"Cuxá, molho",Alimentos preparados,80.09161563650767,0.3,0.2
220,"Rabanete, cru",Número do,13.738126086956488,284.1,39.0
220,"Pimentão, verde, cru",Número do,21.28588115942029,95.7,20.4
220,"Banana, ouro, crua",Frutas e derivados,112.36604782608694,994.0,1116.9
220,"Espinafre, Nova Zelândia, cru",Número do,16.095694202898525,3507.1,564.5
221,"Maria mole, coco queimado",Número do,306.6318969970185,194.3,595.7
221,"Arroz, integral, cozido",Cereais e derivados,123.5348925,76.2,94.2
221,"Chá, mate, infusão 5%",Bebidas (alcoólicas e não alcoólicas),2.730749951124143,36535.5,997.7
221,"Linhaça, semente",Nozes e sementes,495.0961138436508,52.9,261.8
221,"Presunto, sem capa de gordura",Número do,93.7432807208697,254.6,238.7
222,"Pêra, Williams, crua",Número do,53.309047826086925,225.4,120.2
222,"Salpicão, de frango",Alimentos preparados,147.8645961340268,146.2,216.2
222,Sarapatel,Alimentos preparados,122.98185821243132,233.9,287.7
222,"Frango, asa, com pele, crua",Número do,213.18833333333333,337.3,719.1
222,"Iogurte, sabor pêssego",Leite e derivados,67.84940000000002,13.0,8.8
223,"Espinafre, Nova Zelândia, cru",Número do,16.095694202898525,2097.2,337.6
223,"Caldo de galinha, tablete",Carnes e derivados,251.44566666666665,114.7,288.5
223,"Carne, bovina, picanha, com gordura, grelhada",Número do,288.7670916666666,195.5,564.5
223,"Cajá-Manga, cru",Frutas e derivados,45.58096877372266,1275.1,581.2
223,"Banana, da terra, crua",Frutas e derivados,128.02445217391306,70.5,90.3
224,"Caldo de carne, tablete",Carnes e derivados,240.6233333333333,1.7,4.2
224,"Biscoito, doce, wafer, recheado de chocolate",Cereais e derivados,502.4568579710144,62.3,313.0
224,"Figo, cru",Número do,41.44712608695652,150.8,62.5
224,"Macaúba, crua",Número do,404.2818766666667,145.1,586.8
224,"Maria mole, coco queimado",Número do,306.6318969970185,142.0,435.5
225,"Batata, doce, crua","Verduras, hortaliças e derivados",118.24137536231882,278.8,329.6
225,"Melancia, crua",Número do,32.60662608695646,237.7,77.5
225,"Doce, de abóbora, cremoso",Número do,198.9360630496343,159.8,317.9
225,"Feijão, rajado, cru",Leguminosas e derivados,325.84441116273405,165.7,540.0
225,"Frango, fígado, cru",Número do,106.48456666666668,343.7,366.0
226,Maniçoba,Alimentos preparados,134.22289340098695,167.0,224.2
226,"Ovo, de galinha, inteiro, cozido/10minutos",Ovos e derivados,145.70017,158.3,230.6
226,"Feijão, carioca, cozido",Leguminosas e derivados,76.42408566666668,503.1,384.5
226,"Açúcar, mascavo",Número do,368.5548225243887,130.1,479.5
226,"Quiabo, cru",Número do,29.93926215006908,2084.8,624.2
227,"Palmito, juçara, em conserva",Número do,23.199716434081346,2396.4,556.0
227,"Abóbora, cabotian, cozida","Verduras, hortaliças e derivados",48.04374250000001,29.1,14.0
227,"Lasanha, massa fresca, crua",Número do,220.3056666666667,264.4,582.5
227,Cocada branca,Número do,448.84545242331023,78.8,353.7
227,"Queijo, prato",Número do,359.88046240505474,64.4,231.9
228,"Maracujá, polpa, congelada",Número do,38.75969999999999,12.4,4.8
228,"Carne, bovina, contra-filé, com gordura, grelhado",Número do,278.05356666666665,85.8,238.6
228,"Queijo, petit suisse, morango",Número do,121.105954,681.7,825.6
228,"Inhame, cru",Número do,96.69983188405796,211.8,204.8
228,"Amendoim, grão, cru",Leguminosas e derivados,544.0526557994334,43.2,235.2
229,"Beterraba, cozida",Número do,32.15432433140276,168.5,54.2
229,"Berinjela, crua",Número do,19.62775362318839,838.6,164.6
229,"Corvina de água doce, crua",Número do,101.00903333333332,139.1,140.5
229,"Biscoito, doce, recheado com morango",Cereais e derivados,471.1747362318841,171.6,808.4
229,"Carne, bovina, acém, sem gordura, cozido",Carnes e derivados,214.61056666666664,193.1,414.3
230,"Carne, bovina, seca, crua",Número do,312.7484279036522,158.6,496.1
230,"Queijo, prato",Número do,359.88046240505474,79.1,284.7
230,"Carne, bovina, patinho, sem gordura, grelhado",Número do,219.25926666666663,110.5,242.2
230,"Carne, bovina, paleta, com gordura, crua",Número do,158.7099,369.1,585.9
230,"Toucinho, cru",Número do,592.5311749999998,42.6,252.1
231,"Chantilly, spray, com gordura vegetal",Número do,314.9560002666667,64.2,202.4
231,"Milho, verde, cru",Número do,138.166565,160.8,222.1
231,"Carne, bovina, patinho, sem gordura, grelhado",Número do,219.25926666666663,140.7,308.5
231,"Carne, bovina, lagarto, cru",Número do,134.86456666666663,293.4,395.7
231,"Abóbora, pescoço, crua","Verduras, hortaliças e derivados",24.466267949700352,1840.4,450.3
232,"Carne, bovina, músculo, sem gordura, cru",Número do,141.581,294.9,417.5
232,"Carne, bovina, miolo de alcatra, sem gordura, cru",Número do,162.87123333333332,417.0,679.3
232,"Frango, inteiro, sem pele, cozido",Número do,170.38997583333332,109.3,186.3
232,"Peru, congelado, assado",Número do,163.07139793137708,186.0,303.3
232,"Pastel, de queijo, frito",Número do,422.11208003931927,43.1,181.7
233,"Pinhão, cozido",Nozes e sementes,174.36990200000002,510.1,889.5
233,"Salmão, filé, com pele, fresco,  grelhado",Número do,228.73177513531843,132.6,303.2
233,"Tucunaré, filé, congelado, cru",Número do,87.686483549277,448.6,393.3
233,"Laranja, valência, suco",Número do,36.19635058768591,85.7,31.0
233,"Carne, bovina, flanco, sem gordura, cozido",Número do,195.5753666666667,59.8,116.9
234,"Jurubeba, crua",Número do,125.81163499999998,166.3,209.2
234,"Caqui, chocolate, cru",Número do,71.35001811164616,960.2,685.1
234,"Fruta-pão, crua",Número do,67.04561999999997,740.8,496.7
234,"Refrigerante, tipo limão",Bebidas (alcoólicas e não alcoólicas),39.71910000000001,187.3,74.4
234,"Margarina, com óleo hidrogenado, sem sal (80% de lipídeos)",Gorduras e óleos,722.525625804901,17.9,129.6
235,"Arroz, integral, cozido",Cereais e derivados,123.5348925,709.7,876.7
235,"Carne, bovina, acém, sem gordura, cozido",Carnes e derivados,214.61056666666664,185.2,397.6
235,"Limão, tahiti, cru",Número do,31.818153430163903,1833.0,583.2
235,"Batata, inglesa, sauté",Número do,67.88793615063032,76.7,52.1
235,"Pintado, cru",Número do,91.08323333333333,268.4,244.5
236,"Abobrinha, paulista, crua","Verduras, hortaliças e derivados",30.810702228816336,1058.0,326.0
236,"Melão, cru",Número do,29.369391304347808,2134.8,627.0
236,"Quibe, frito",Número do,253.83130886964,219.4,557.0
236,"Cuscuz, paulista",Alimentos preparados,142.123,101.8,144.6
236,"Queijo, minas, meia cura",Leite e derivados,320.72181773325985,61.5,197.4
237,"Abóbora, moranga, refogada","Verduras, hortaliças e derivados",29.003822031756226,283.2,82.1
237,"Carne, bovina, contra-filé, com gordura, cru",Número do,205.8567,246.4,507.3
237,"Carne, bovina, contra-filé de costela, cru",Número do,202.4374,227.9,461.3
237,"Pintado, grelhado",Número do,152.19008833333334,66.5,101.2
237,"Tucumã, cru",Número do,262.01519507239266,64.1,168.0
238,"Palmito, juçara, em conserva",Número do,23.199716434081346,264.6,61.4
238,"Frango, sobrecoxa, com pele, crua",Número do,254.5322,104.5,266.0
238,"Macaúba, crua",Número do,404.2818766666667,62.2,251.4
238,"Curau, milho verde",Cereais e derivados,78.43381831365585,278.8,218.6
238,"Curau, milho verde, mistura para",Cereais e derivados,402.28657743531465,239.8,964.6
239,"Alho, cru","Verduras, hortaliças e derivados",113.12987826086956,379.0,428.7
239,"Cação, posta, com farinha de trigo, frita",Número do,208.3327437259753,158.0,329.1
239,"Farinha, de centeio, integral",Número do,335.7776627993265,67.9,228.1
239,"Serralha, crua",Número do,30.397934166666644,1931.2,587.1
239,"Figo, enlatado, em calda",Número do,184.36071739130435,10.9,20.0
240,"Pitanga, crua",Número do,41.41552999999997,733.2,303.7
240,"Azeitona, verde, conserva",Número do,136.93643000000003,216.8,296.9
240,"Abacate, cru",Frutas e derivados,96.1547086956522,249.6,240.0
240,"Lambari, congelado, frito",Número do,326.86839988660813,277.3,906.4
240,"Banana, nanica, crua",Frutas e derivados,91.52884782608696,161.7,148.0
241,"Pinhão, cozido",Nozes e sementes,174.36990200000002,309.7,540.0
241,"Caju, cru",Frutas e derivados,43.06506852173912,491.9,211.8
241,"Chocolate, ao leite, com castanha do Pará",Número do,558.8763333333334,17.6,98.5
241,"Brócolis, cozido",Número do,24.63616311136879,1781.3,438.8
241,"Pimentão, amarelo, cru",Número do,27.92745942028985,991.1,276.8
242,"Presunto, sem capa de gordura",Número do,93.7432807208697,677.8,635.4
242,"Batata, doce, crua","Verduras, hortaliças e derivados",118.24137536231882,49.5,58.5
242,"Grão-de-bico, cru",Leguminosas e derivados,354.7028765890996,135.3,480.0
242,"Creme de arroz, pó",Cereais e derivados,386.00119033639794,4.2,16.3
242,"Frango, coxa, com pele, crua",Número do,161.47473333333332,317.0,511.8
243,"Romã, crua",Número do,55.73900000000001,601.3,335.2
243,"Carne, bovina, peito, sem gordura, cozido",Número do,338.4731333333333,37.6,127.3
243,"Azeitona, preta, conserva",Outros alimentos industrializados,194.1538470209837,265.5,515.5
243,"Feijão, jalo, cru",Leguminosas e derivados,327.90526666666665,209.0,685.4
243,"Merluza, filé, cru",Número do,89.13086666666665,182.4,162.6
244,"Laranja, pêra, crua",Número do,36.77376521739132,1655.7,608.9
244,"Abóbora, cabotian, crua","Verduras, hortaliças e derivados",38.59929420289856,1168.8,451.1
244,"Feijão, jalo, cru",Leguminosas e derivados,327.90526666666665,143.2,469.5
244,"Creme de milho, pó",Cereais e derivados,333.03419267054403,90.7,302.1
244,"Cajá-Manga, cru",Frutas e derivados,45.58096877372266,145.8,66.5
245,"Pastel, massa, frita",Número do,569.6724593333333,42.7,243.1
245,"Feijão, roxo, cozido",Leguminosas e derivados,76.89338231790063,201.0,154.6
245,"Carne, bovina, maminha, crua",Número do,152.76586666666665,259.5,396.5
245,"Ovo, de galinha, gema, cozida/10minutos",Ovos e derivados,352.67334000000005,103.3,364.2
245,Estrogonofe de frango,Alimentos preparados,156.80610301323728,208.3,326.6
246,Tabule,Alimentos preparados,57.45347668848058,9.0,5.2
246,"Pêra, Park, crua",Número do,60.58859,751.4,455.2
246,"Brócolis, cru",Número do,25.495131884057955,1448.9,369.4
246,"Chicória, crua",Número do,13.837120289855095,334.3,46.3
246,"Carne, bovina, miolo de alcatra, sem gordura, grelhado",Número do,241.36396666666667,324.0,781.9
247,"Carne, bovina, maminha, grelhada",Número do,153.0896758333333,655.6,1003.6
247,"Azeite, de dendê",Gorduras e óleos,884.0,1.1,10.0
247,"Ovo, de galinha, inteiro, cru",Ovos e derivados,143.11173333333335,99.7,142.7
247,"Maçã, Argentina, com casca, crua",Número do,62.53181836628912,70.5,44.1
247,"Leite, de vaca, desnatado, pó",Leite e derivados,361.608,118.8,429.6
248,"Carne, bovina, fraldinha, com gordura, cozida",Número do,338.4457333333333,52.1,176.3
248,"Uva, Itália, crua",Número do,52.87310000000007,739.9,391.2
248,"Carne, bovina, almôndegas, fritas",Carnes e derivados,271.813,182.8,496.8
248,Maria mole,Número do,301.2358875369997,53.0,159.6
248," Mamão verde, doce em calda, drenado",Número do,209.3762544589043,176.8,370.1
249,"Carne, bovina, acém, sem gordura, cru",Carnes e derivados,144.02943333333332,480.9,692.7
249,Quindim,Número do,411.3487215708494,103.0,423.9
249,"Carne, bovina, paleta, com gordura, crua",Número do,158.7099,147.8,234.6
249,"Charuto, de repolho",Alimentos preparados,78.23472922221822,540.5,422.9
249,"Cacau, cru",Frutas e derivados,74.29148000000004,409.2,304.0
250,"Frango, caipira, inteiro, sem pele, cozido",Número do,195.76029666666665,281.4,550.8
250,"Corvina grande, cozida",Número do,100.07812455296516,201.1,201.3
250,"Carne, bovina, contra-filé, sem gordura, cru",Número do,156.6158333333333,62.2,97.4
250,"Pão, trigo, forma, integral",Número do,253.1936183333333,317.9,804.9
250,"Quibe, cru",Número do,109.49066929475464,138.5,151.6
251,"Pêssego, enlatado, em calda",Número do,63.142434782608696,1450.7,916.0
251,"Alface, roxa, crua","Verduras, hortaliças e derivados",12.716997363467993,493.1,62.7
251,"Abóbora, cabotian, crua","Verduras, hortaliças e derivados",38.59929420289856,359.7,138.9
251,Camarão à baiana,Alimentos preparados,100.78304300403596,88.7,89.4
251,"Empada, de frango, pré-cozida",Número do,377.4796666666667,50.6,191.0
252,"Bolo, mistura para",Cereais e derivados,418.6333333333333,284.1,1189.5
252,"Óleo, de babaçu",Gorduras e óleos,884.0,8.2,72.5
252,"Margarina, com óleo hidrogenado, sem sal (80% de lipídeos)",Gorduras e óleos,722.525625804901,28.1,202.9
252,"Quibe, cru",Número do,109.49066929475464,226.3,247.8
252,"Queijo, parmesão",Leite e derivados,452.9637553333333,26.8,121.3
253,"Achocolatado, pó",Produtos açucarados,401.02,1.3,5.3
253,"Doce, de abóbora, cremoso",Número do,198.9360630496343,454.5,904.2
253,"Corimbatá, cozido",Número do,238.6961048673392,204.9,489.1
253,"Açúcar, cristal",Produtos açucarados,386.845724,151.5,586.1
253,"Laranja, pêra, suco",Número do,32.70975362318838,502.1,164.2
254,"Queijo, prato",Número do,359.88046240505474,28.6,102.8
254,"Carne, bovina, charque, cozido",Carnes e derivados,262.7801422621807,186.9,491.0
254,"Laranja, pêra, crua",Número do,36.77376521739132,581.2,213.7
254,"Curau, milho verde",Cereais e derivados,78.43381831365585,678.3,532.0
254,Quibebe,Alimentos preparados,86.349230299592,685.0,591.5
255,"Laranja, baía, suco",Número do,36.64948260869561,1002.6,367.4
255,"Tucunaré, filé, congelado, cru",Número do,87.686483549277,423.9,371.7
255,"Graviola, crua",Número do,61.62189837666358,397.9,245.2
255,Maria mole,Número do,301.2358875369997,35.1,105.8
255,"Tucumã, cru",Número do,262.01519507239266,126.3,330.9
256,"Ervilha, enlatada, drenada",Leguminosas e derivados,73.8447043478261,137.4,101.5
256,"Abóbora, cabotian, cozida","Verduras, hortaliças e derivados",48.04374250000001,1954.8,939.2
256,"Nêspera, crua",Número do,42.539198868195214,212.4,90.4
256,"Maracujá, suco concentrado, envasado",Número do,41.96731999999999,737.1,309.3
256,"Lambari, fresco, cru",Número do,151.598346503218,123.8,187.7
257,"Carne, bovina, picanha, sem gordura, grelhada",Número do,238.4681333333333,59.3,141.4
257,"Peru, congelado, assado",Número do,163.07139793137708,435.2,709.7
257,"Quibe, assado",Número do,136.22887614158785,400.6,545.8
257,"Queijo, requeijão, cremoso",Número do,256.57814866666666,64.9,166.5
257,"Chá, erva-doce, infusão 5%",Bebidas (alcoólicas e não alcoólicas),1.3970599738756386,29669.9,414.5
258,"Bolo, pronto, milho",Cereais e derivados,311.387,195.1,607.5
258,"Pêssego, enlatado, em calda",Número do,63.142434782608696,710.3,448.5
258,"Laranja, pêra, suco",Número do,32.70975362318838,282.7,92.5
258,"Arroz, tipo 2, cozido",Cereais e derivados,130.11964833333332,95.8,124.7
258,"Pão, de queijo, assado",Número do,363.07791333333336,85.3,309.9
259,"Carne, bovina, picanha, sem gordura, grelhada",Número do,238.4681333333333,174.0,414.8
259,"Melancia, crua",Número do,32.60662608695646,1582.8,516.1
259,"Laranja, lima, crua",Número do,45.70103878062962,705.7,322.5
259,"Milho, verde, enlatado, drenado",Número do,97.56489420289851,185.5,181.0
259,"Pastel, de queijo, frito",Número do,422.11208003931927,89.9,379.5
260,"Mexerica, Murcote, crua",Número do,57.592778474648775,430.2,247.8
260,"Carambola, crua",Número do,45.74088879342872,316.3,144.7
260,"Pescada, filé, cru",Número do,107.20556666666666,689.1,738.8
260,"Feijão, rajado, cru",Leguminosas e derivados,325.84441116273405,89.5,291.7
260,"Queijo, requeijão, cremoso",Número do,256.57814866666666,178.2,457.1
261,"Carne, bovina, patinho, sem gordura, grelhado",Número do,219.25926666666663,73.0,160.2
261,"Frango, caipira, inteiro, com pele, cozido",Número do,242.88932666666665,184.0,446.9
261,"Caju, polpa, congelada",Frutas e derivados,36.568679999999965,131.5,48.1
261,"Laranja, pêra, crua",Número do,36.77376521739132,111.7,41.1
261,"Mexerica, Murcote, crua",Número do,57.592778474648775,1465.1,843.8
262,"Frango, coxa, com pele, assada",Número do,215.1186475329399,43.5,93.6
262,"Aveia, flocos, crua",Cereais e derivados,393.82268944927546,110.5,435.0
262,"Biscoito, doce, wafer, recheado de morango",Cereais e derivados,513.4461826086956,39.9,204.9
262,"Carne, bovina, patinho, sem gordura, grelhado",Número do,219.25926666666663,155.5,341.0
262,"Chicória, crua",Número do,13.837120289855095,4614.8,638.6
263,"Biscoito, doce, recheado com morango",Cereais e derivados,471.1747362318841,45.1,212.3
263,"Carne, bovina, contra-filé, com gordura, cru",Número do,205.8567,83.7,172.4
263,"Banana, pacova, crua",Frutas e derivados,77.90952792507412,561.3,437.3
263,"Caldo de carne, tablete",Carnes e derivados,240.6233333333333,54.1,130.1
263,"Mamão, Formosa, cru",Número do,45.34074782608691,546.7,247.9
264,"Carne, bovina, lagarto, cozido",Número do,222.46856666666667,409.1,910.2
264,"Cuscuz, paulista",Alimentos preparados,142.123,95.5,135.7
264,"Carne, bovina, contra-filé de costela, cru",Número do,202.4374,67.5,136.6
264,"Abóbora, pescoço, crua","Verduras, hortaliças e derivados",24.466267949700352,1.7,0.4
264,"Alho, cru","Verduras, hortaliças e derivados",113.12987826086956,342.2,387.1
265,"Tomate, extrato",Número do,60.93343365217388,745.0,454.0
265,"Alho, cru","Verduras, hortaliças e derivados",113.12987826086956,388.9,440.0
265,"Serralha, crua",Número do,30.397934166666644,1877.4,570.7
265,"Frango, sobrecoxa, sem pele, crua",Número do,161.79629999999997,171.6,277.7
265,"Maracujá, polpa, congelada",Número do,38.75969999999999,81.7,31.6
266,"Pupunha, cozida",Nozes e sementes,218.53388087660076,271.5,593.4
266,"Aveia, flocos, crua",Cereais e derivados,393.82268944927546,189.2,745.0
266,"Abacaxi, polpa, congelada",Frutas e derivados,30.591799194335923,185.0,56.6
266,"Pipoca, com óleo de soja, sem sal",Número do,448.334261847198,54.6,245.0
266,"Cereais, milho, flocos, com sal",Cereais e derivados,369.59975,16.2,60.0
267,"Hambúrguer, bovino, grelhado",Número do,209.8316666666667,312.1,654.8
267,"Pêssego, Aurora, cru",Número do,36.327599024534216,2866.5,1041.3
267,"Porco, pernil, cru",Número do,186.05575,38.6,71.8
267,"Alho, cru","Verduras, hortaliças e derivados",113.12987826086956,315.8,357.3
267,"Caqui, chocolate, cru",Número do,71.35001811164616,36.1,25.8
268,Shoyu,Miscelâneas,60.92774987538659,908.6,553.6
268,"Acelga, crua","Verduras, hortaliças e derivados",20.942342499999945,531.9,111.4
268,"Carne, bovina, picanha, sem gordura, grelhada",Número do,238.4681333333333,47.2,112.6
268,"Umbu, polpa, congelada",Número do,33.943290000000005,2179.7,739.9
268,"Ervilha, em vagem",Leguminosas e derivados,88.09358199977854,166.4,146.6
269,"Mel, de abelha",Número do,309.24266666666665,144.7,447.4
269,"Quibe, assado",Número do,136.22887614158785,402.7,548.7
269,"Arroz, tipo 1, cru",Cereais e derivados,357.789273115942,153.7,550.1
269,"Berinjela, cozida",Número do,18.845285556813074,1100.8,207.4
269,"Carne, bovina, capa de contra-filé, com gordura, grelhada",Carnes e derivados,311.7026666666667,34.8,108.4
270,"Mexerica, Rio, crua",Número do,36.871350000000064,610.9,225.3
270,"Quiabo, cru",Número do,29.93926215006908,302.7,90.6
270,"Cereais, milho, flocos, sem sal",Cereais e derivados,363.3383166666666,79.3,288.1
270,"Arroz, tipo 1, cozido",Cereais e derivados,128.25848566666664,1027.7,1318.2
270,"Azeitona, verde, conserva",Número do,136.93643000000003,39.3,53.8
271,"Macarrão, trigo, cru, com ovos",Número do,370.5671133333334,30.0,111.2
271,"Morango, cru",Número do,30.147917391304357,918.2,276.8
271,"Cereal matinal, milho",Cereais e derivados,365.354163768116,384.2,1403.7
271,"Manjuba, com farinha de trigo, frita",Número do,343.55045872306823,123.2,423.3
271,"Porco, lombo, cru",Número do,175.6251952501138,13.1,22.9
272,"Espinafre, Nova Zelândia, cru",Número do,16.095694202898525,907.3,146.0
272,Sarapatel,Alimentos preparados,122.98185821243132,226.6,278.7
272,"Castanha-do-Brasil, crua",Nozes e sementes,642.9630716810693,0.7,4.6
272,"Manga, polpa, congelada",Número do,48.30588,1805.3,872.1
272,"Carne, bovina, almôndegas, fritas",Carnes e derivados,271.813,133.0,361.6
273,Acarajé,Alimentos preparados,289.21166666666664,237.0,685.4
273,"Beterraba, cozida",Número do,32.15432433140276,370.4,119.1
273,"Frango, com açafrão",Alimentos preparados,112.78376884122686,845.7,953.8
273,"Lingüiça, porco, grelhada",Número do,296.4896091666666,77.4,229.6
273,"Tucumã, cru",Número do,262.01519507239266,74.4,195.1
274,Barreado,Alimentos preparados,164.9752340474129,18.3,30.2
274,"Banana, ouro, crua",Frutas e derivados,112.36604782608694,46.1,51.8
274,"Peru, congelado, assado",Número do,163.07139793137708,31.7,51.7
274,"Milho, verde, enlatado, drenado",Número do,97.56489420289851,1442.4,1407.3
274,"Maracujá, suco concentrado, envasado",Número do,41.96731999999999,979.1,410.9
275,"Tamarindo, cru",Número do,275.69564269441366,19.0,52.3
275,"Caju, suco concentrado, envasado",Número do,45.10862666666668,2792.5,1259.7
275,"Almeirão, cru","Verduras, hortaliças e derivados",18.03442898550724,2117.5,381.9
275,"Cereais, milho, flocos, com sal",Cereais e derivados,369.59975,8.0,29.5
275,"Pimentão, vermelho, cru",Número do,23.28136376811601,131.4,30.6
276,"Chuchu, cozido",Número do,18.53979053137702,1907.2,353.6
276,"Carne, bovina, flanco, sem gordura, cozido",Número do,195.5753666666667,169.4,331.2
276,"Uva, suco concentrado, envasado",Número do,57.65536,258.4,149.0
276,"Caqui, chocolate, cru",Número do,71.35001811164616,690.9,492.9
276,"Farinha, de centeio, integral",Número do,335.7776627993265,213.0,715.2
277,"Biscoito, doce, wafer, recheado de chocolate",Cereais e derivados,502.4568579710144,265.2,1332.4
277,"Ameixa, calda, enlatada ",Frutas e derivados,182.84662000000003,5.8,10.6
277,"Atum, fresco, cru",Pescados e frutos do mar,117.50099999999998,10.9,12.8
277,"Ovo, de galinha, inteiro, cru",Ovos e derivados,143.11173333333335,342.6,490.4
277,"Salmão, sem pele, fresco, cru",Número do,169.78157991055645,70.0,118.8
278,"Cereais, mistura para vitamina, trigo, cevada e aveia",Cereais e derivados,381.1333333333333,172.0,655.6
278,"Hambúrguer, bovino, frito",Número do,258.283,117.3,302.9
278,"Mostarda, folha, crua",Número do,18.107389052172486,715.2,129.5
278,"Carne, bovina, capa de contra-filé, com gordura, grelhada",Carnes e derivados,311.7026666666667,226.3,705.3
278,"Ciriguela, crua",Número do,75.59411,15.5,11.7
279,"Quibe, assado",Número do,136.22887614158785,293.2,399.4
279,"Castanha-de-caju, torrada, salgada",Nozes e sementes,570.167626501619,74.8,426.3
279,"Ovo, de galinha, inteiro, cru",Ovos e derivados,143.11173333333335,153.0,218.9
279,"Carne, bovina, costela, assada",Número do,373.03886666666665,84.8,316.4
279,"Biscoito, doce, recheado com morango",Cereais e derivados,471.1747362318841,128.0,603.0
280,"Cereais, mingau, milho, infantil",Cereais e derivados,394.4275217391304,262.6,1035.7
280,"Alface, lisa, crua","Verduras, hortaliças e derivados",13.820901449275343,93.1,12.9
280,"Bacalhau, salgado, refogado",Número do,139.66070105353995,186.4,260.3
280,"Pêra, Williams, crua",Número do,53.309047826086925,288.9,154.0
280,"Pastel, de queijo, cru",Número do,308.4744338873742,35.7,110.1
281,"Macarrão, trigo, cru",Número do,371.1226130434783,51.9,192.6
281,"Cenoura, crua",Número do,34.13538840579714,643.8,219.8
281,"Tomate, salada",Número do,20.54690916666664,5793.6,1190.4
281,"Corvina do mar, crua",Número do,94.0,201.8,189.6
281,"Iogurte, natural, desnatado",Leite e derivados,41.49271128155834,435.3,180.6
282,"Carne, bovina, capa de contra-filé, com gordura, crua",Carnes e derivados,216.9089666666667,113.1,245.2
282,"Abobrinha, paulista, crua","Verduras, hortaliças e derivados",30.810702228816336,1291.4,397.9
282,"Tomate, com semente, cru",Número do,15.335156521739158,2400.1,368.1
282,"Lambari, congelado, frito",Número do,326.86839988660813,153.1,500.5
282,"Ovo, de galinha, clara, cozida/10minutos",Ovos e derivados,59.43569666666667,959.5,570.3
283,"Refrigerante, tipo cola",Bebidas (alcoólicas e não alcoólicas),33.514200000000045,222.0,74.4
283,"Brócolis, cozido",Número do,24.63616311136879,5250.5,1293.5
283,"Cebolinha, crua",Número do,19.51588550724644,627.9,122.5
283,"Mostarda, folha, crua",Número do,18.107389052172486,2389.1,432.6
283,"Corvina do mar, crua",Número do,94.0,365.9,343.9
284,"Frango, coxa, sem pele, crua",Número do,119.9474666666666,258.1,309.6
284,"Salada, de legumes, cozida no vapor",Alimentos preparados,35.40810429847241,556.6,197.1
284,"Mexerica, Rio, crua",Número do,36.871350000000064,1292.1,476.4
284,"Bebida láctea, pêssego",Leite e derivados,55.164833333333306,1249.2,689.1
284,"Amendoim, torrado, salgado",Leguminosas e derivados,605.7810929170192,4.9,29.7
285,"Feijão, rosinha, cozido",Leguminosas e derivados,67.86622877142827,209.8,142.4
285,"Carne, bovina, paleta, sem gordura, crua",Número do,140.9415,72.8,102.7
285,"Açaí, polpa, com xarope de guaraná e glucose",Frutas e derivados,110.29759,102.9,113.5
285,"Inhame, cru",Número do,96.69983188405796,656.1,634.5
285,"Ovo, de galinha, inteiro, cozido/10minutos",Ovos e derivados,145.70017,949.9,1383.9
286,"Limão, cravo, suco",Número do,14.103733399311682,2108.4,297.4
286,"Queijo, minas, frescal",Leite e derivados,264.273128,54.9,145.0
286,"Laranja, baía, suco",Número do,36.64948260869561,1834.7,672.4
286,"Carne, bovina, miolo de alcatra, sem gordura, grelhado",Número do,241.36396666666667,90.1,217.6
286,"Queijo, minas, meia cura",Leite e derivados,320.72181773325985,71.0,227.7
287,"Manteiga, sem sal",Gorduras e óleos,757.5404607259967,25.8,195.6
287,"Milho, amido, cru",Número do,361.36682387826096,62.9,227.4
287,"Leite, de vaca, desnatado, pó",Leite e derivados,361.608,10.7,38.7
287,"Banana, ouro, crua",Frutas e derivados,112.36604782608694,540.3,607.2
287,"Banana, doce em barra",Frutas e derivados,280.10519255063934,303.9,851.1
288,"Mamão, Formosa, cru",Número do,45.34074782608691,749.2,339.7
288,"Fermento em pó, químico",Miscelâneas,89.72206665112176,270.2,242.5
288,"Brócolis, cru",Número do,25.495131884057955,5251.8,1338.9
288,"Mexerica, Murcote, crua",Número do,57.592778474648775,42.8,24.6
288,"Carne, bovina, picanha, sem gordura, crua",Número do,133.52236666666667,91.6,122.3
289,"Frango, sobrecoxa, com pele, crua",Número do,254.5322,192.1,488.9
289,"Frango, asa, com pele, crua",Número do,213.18833333333333,23.1,49.2
289,"Carne, bovina, acém, sem gordura, cozido",Carnes e derivados,214.61056666666664,157.8,338.6
289,"Manga, Palmer, crua",Número do,72.48673809168733,706.4,512.0
289,"Mexerica, Rio, crua",Número do,36.871350000000064,1673.9,617.2
290,"Farinha, de mandioca, crua",Número do,360.8696985507246,40.6,146.4
290,"Frango, sobrecoxa, com pele, crua",Número do,254.5322,192.1,489.0
